,name,length,probability,prediction,vfam,pfam,diamond,label,score_euk_non_euk,pred_euk_non_euk,score_non_euk_virus,pred_non_euk_virus,score_virus_non_virus,pred_virus_non_virus,hybrid_probability,hybrid_prediction,tax_id,rank,tax_name,top_label,Class_x,Class_id_x,Prob_class_0_x,Prob_class_1_300k_full,Prob_class_2_x,Prob_class_3_x,Class_y,Class_id_y,Prob_class_0_y,Prob_class_1_3M_train,Prob_class_2_y,Prob_class_3_y,Class,Class_id,Prob_class_0,Prob_class_1_1M_combined,Prob_class_2,Prob_class_3,non_euk_label,micromonas_label,annotation_label,category
179211,NODE_8258_length_2215_cov_24.6407_g6308_i0,2215,0.654552745883,1.0,0.0,0.0,0.0,0.0,0.998153689834,1.0,0.0492599353735,0.0,0.00815792903672,0.0,0.808297122656,True,296587,species,Micromonas commoda,Eukaryota,2.0,2.0,0.0391111,0.347517,0.493256,0.120117,3.0,3.0,0.00804218,0.0236364,0.344931,0.62339,2.0,2.0,0.0343046,0.189243,0.584957,0.191495,False,True,with annotation,nonvirus
179212,NODE_8259_length_2215_cov_22.0245_g6309_i0,2215,0.999998194823,1.0,0.0,0.0,0.0,0.0,7.03240506563e-05,0.0,0.999938805754,1.0,0.00383330856385,0.0,0.00838593606635,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0443979,0.793506,0.0447564,0.11734,3.0,3.0,0.00990618,0.352954,0.0410671,0.596073,1.0,1.0,0.00980882,0.858904,0.0577966,0.073491,False,True,with annotation,nonvirus
179227,NODE_8274_length_2212_cov_46.7028_g6324_i0,2212,0.999761043094,1.0,0.0,0.0,0.0,0.0,0.00243432817209,0.0,0.999974620278,1.0,0.463091383263,0.0,0.0493330160497,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00238079,0.930072,0.00876892,0.0587787,3.0,3.0,0.0035281,0.411772,0.0150268,0.569673,1.0,1.0,0.00116852,0.964654,0.00638163,0.0277963,False,True,with annotation,nonvirus
179243,NODE_8292_length_2210_cov_51.7712_g6336_i0,2210,0.999964027393,1.0,0.0,0.0,0.0,0.0,9.13081334013e-06,0.0,0.999801702703,1.0,0.00142930599548,0.0,0.00302166922097,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00336183,0.941323,0.0235987,0.0317169,3.0,3.0,0.00708977,0.0384319,0.0588597,0.895619,1.0,1.0,0.00526767,0.715231,0.0761898,0.203311,False,True,with annotation,nonvirus
179244,NODE_8293_length_2210_cov_39.9406_g6337_i0,2210,0.610360806897,1.0,0.0,0.0,0.0,0.0,0.000189107551857,0.0,0.999490380208,1.0,0.0156417656034,0.0,0.0107435486661,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0115043,0.860318,0.0543596,0.0738178,3.0,3.0,0.0106348,0.264414,0.0994016,0.62555,1.0,1.0,0.00265031,0.94259,0.0287867,0.0259731,False,True,with annotation,nonvirus
179251,NODE_8301_length_2209_cov_29.0984_g6345_i0,2209,0.999999957713,1.0,0.0,0.0,0.0,0.0,0.000667562095574,0.0,0.999267935489,1.0,0.00818069710001,0.0,0.0258372225161,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00033995,0.994547,0.00101552,0.00409756,1.0,1.0,0.00390014,0.758495,0.0360797,0.201525,1.0,1.0,0.00140421,0.967099,0.0116429,0.0198538,False,True,with annotation,nonvirus
179257,NODE_8307_length_2209_cov_13.2837_g6351_i0,2209,0.579747932342,1.0,0.0,0.0,0.0,0.0,0.999554635659,1.0,0.0644960053377,0.0,0.0113215611201,0.0,0.761242230362,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0254223,0.593643,0.0677879,0.313147,3.0,3.0,0.00607123,0.00595984,0.0280335,0.959935,1.0,1.0,0.0117186,0.547281,0.0810932,0.359907,False,True,with annotation,nonvirus
179269,NODE_8321_length_2207_cov_21.1589_g6362_i0,2207,0.98719206521,1.0,0.0,0.0,0.0,0.0,0.000776519717175,0.0,0.994046943489,1.0,0.000240582039747,0.0,0.0276870746608,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0306254,0.832169,0.0542449,0.0829606,3.0,3.0,0.00781016,0.0589461,0.0741841,0.85906,1.0,1.0,0.0211948,0.633197,0.149085,0.196523,False,True,with annotation,nonvirus
179283,NODE_8336_length_2206_cov_16.0563_g6371_i0,2206,0.718316343331,1.0,0.0,0.0,0.0,0.0,0.99999362273,1.0,0.112805278815,0.0,0.0590423659666,0.0,0.847532750066,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0185318,0.90297,0.0450829,0.0334156,3.0,3.0,0.0112521,0.0591522,0.118051,0.811544,1.0,1.0,0.016754,0.809199,0.0767373,0.0973096,False,True,with annotation,nonvirus
179294,NODE_8347_length_2205_cov_15.4307_g6380_i0,2205,0.987375242487,1.0,0.0,0.0,0.0,0.0,0.00958107969967,0.0,0.996332808386,1.0,0.00261209769063,0.0,0.0972631527956,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,3.9315e-05,0.994232,0.000692203,0.0050366,1.0,1.0,0.0042871,0.765225,0.0470012,0.183487,1.0,1.0,0.00039949,0.990544,0.00579338,0.0032634,False,True,with annotation,nonvirus
179309,NODE_8363_length_2204_cov_10.6552_g6390_i0,2204,0.999994401552,1.0,0.0,0.0,0.0,0.0,0.055807378474,0.0,0.982011875443,1.0,0.0158734215284,0.0,0.236235192212,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00118598,0.988278,0.00674172,0.00379471,1.0,1.0,0.00105718,0.961557,0.0173586,0.0200274,1.0,1.0,0.000809189,0.983743,0.00927555,0.00617208,False,True,with annotation,nonvirus
179314,NODE_8368_length_2203_cov_26.6783_g6394_i0,2203,0.673483015136,1.0,0.0,0.0,0.0,0.0,0.00295239710567,0.0,0.946399955071,1.0,0.00103873140564,0.0,0.04459135908,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0269079,0.497855,0.112903,0.362334,3.0,3.0,0.00451179,0.0714182,0.0407281,0.883342,1.0,1.0,0.00824372,0.720769,0.0813259,0.189661,False,True,with annotation,nonvirus
179315,NODE_8369_length_2203_cov_23.1494_g6395_i0,2203,0.58328088255,1.0,0.0,0.0,0.0,0.0,0.998283543892,1.0,0.0775429285662,0.0,0.0157694341124,0.0,0.763072543417,True,296587,species,Micromonas commoda,Eukaryota,2.0,2.0,0.0770976,0.26468,0.444247,0.213976,2.0,2.0,0.0143168,0.0279766,0.508802,0.448904,1.0,1.0,0.0395298,0.423619,0.347152,0.189698,False,True,with annotation,nonvirus
179345,NODE_8401_length_2201_cov_11.4539_g6424_i0,2201,0.999999999598,1.0,0.0,0.0,0.0,0.0,0.000135179214332,0.0,0.626923561453,1.0,2.28408308488e-05,0.0,0.0116266596354,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00654481,0.94397,0.0132193,0.0362663,1.0,1.0,0.0074928,0.578582,0.0282189,0.385706,1.0,1.0,0.00231193,0.965635,0.0134994,0.0185535,False,True,with annotation,nonvirus
179358,NODE_8416_length_2200_cov_10.2023_g6435_i0,2200,0.702527069282,1.0,0.0,0.0,0.0,0.0,0.999969791106,1.0,0.583485789674,1.0,0.485580152416,0.0,0.838156218563,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0117468,0.808187,0.089632,0.0904341,3.0,3.0,0.0141076,0.226386,0.145725,0.613781,1.0,1.0,0.0052997,0.87085,0.0679564,0.0558941,False,True,with annotation,nonvirus
179365,NODE_8423_length_2199_cov_18.0177_g6439_i0,2199,0.86834118011,1.0,0.0,0.0,0.0,0.0,0.000620571256496,0.0,0.999667760294,1.0,0.00178561696052,0.0,0.0232135214306,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00373079,0.9564,0.0188428,0.0210265,3.0,3.0,0.0110532,0.296879,0.163659,0.528408,1.0,1.0,0.00525485,0.886376,0.0450389,0.0633305,False,True,with annotation,nonvirus
179387,NODE_8447_length_2197_cov_11.9482_g6460_i0,2197,0.978966425893,1.0,0.0,0.0,0.0,0.0,0.026360227479,0.0,0.998717889384,1.0,0.0490690736333,0.0,0.16064176817,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0107525,0.860596,0.0501329,0.0785187,1.0,1.0,0.00776028,0.594594,0.0782561,0.31939,1.0,1.0,0.00754851,0.864356,0.0621654,0.0659301,False,True,with annotation,nonvirus
179392,NODE_8452_length_2196_cov_31.2709_g6465_i0,2196,0.218901820935,0.0,0.0,0.0,0.0,0.0,0.0375652024772,0.0,0.999834418767,1.0,0.0500046975662,0.0,0.090681261714,False,296587,species,Micromonas commoda,Eukaryota,2.0,2.0,0.0413724,0.39779,0.458411,0.102427,3.0,3.0,0.0133018,0.0560155,0.411651,0.519032,2.0,2.0,0.0306359,0.304858,0.452523,0.211983,False,True,with annotation,nonvirus
179444,NODE_8507_length_2190_cov_10.1728_g6510_i0,2190,0.434623337215,0.0,0.0,0.0,0.0,0.0,0.999564631987,1.0,0.00708810558272,0.0,0.00163470561726,0.0,0.65911616284,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0165807,0.773277,0.127586,0.0825558,3.0,3.0,0.0145132,0.311064,0.194382,0.480041,1.0,1.0,0.0120339,0.756411,0.140621,0.0909346,False,True,with annotation,nonvirus
179455,NODE_8518_length_2189_cov_7.95923_g6519_i0,2189,0.737423140385,1.0,0.0,0.0,0.0,0.0,0.983163960417,1.0,0.203582946219,0.0,0.00376128662763,0.0,0.851473931018,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00180289,0.941359,0.0236192,0.0332192,1.0,1.0,0.00393888,0.812748,0.0168449,0.166468,1.0,1.0,0.00327586,0.944763,0.0310108,0.0209506,False,True,with annotation,nonvirus
179494,NODE_8558_length_2184_cov_37.3405_g2472_i1,2184,6.41936911998e-05,0.0,0.0,0.0,0.0,0.0,0.259776760925,0.0,0.811746902484,1.0,0.0222568455993,0.0,0.00408362941165,False,296587,species,Micromonas commoda,Eukaryota,3.0,3.0,0.000591477,0.0108978,0.00709447,0.981416,3.0,3.0,0.000132214,0.000116984,0.000540772,0.99921,3.0,3.0,0.000106437,0.000669795,0.00525888,0.993965,False,True,with annotation,nonvirus
179505,NODE_8569_length_2184_cov_8.97745_g6558_i0,2184,0.999682976185,1.0,0.0,0.0,0.0,0.0,0.00864949095409,0.0,0.947947453776,1.0,0.00810495551092,0.0,0.0929878963063,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.000114803,0.998941,0.000515491,0.000428868,1.0,1.0,0.00156725,0.94322,0.0232113,0.0320012,1.0,1.0,0.000929756,0.982861,0.0046218,0.0115876,False,True,with annotation,nonvirus
179506,NODE_8570_length_2184_cov_8.02442_g6559_i0,2184,0.631400190855,1.0,0.0,0.0,0.0,0.0,0.999898255785,1.0,0.251918534319,0.0,0.081512233995,0.0,0.794566516749,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.014199,0.852135,0.0923744,0.0412912,1.0,1.0,0.0134552,0.490107,0.14342,0.353017,1.0,1.0,0.00530647,0.899433,0.059885,0.035376,False,True,with annotation,nonvirus
179509,NODE_8573_length_2183_cov_109.481_g6561_i0,2183,0.976501900608,1.0,0.0,0.0,0.0,0.0,0.00014913713796,0.0,0.996647895731,1.0,0.000752393987528,0.0,0.012067837365,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0133305,0.900244,0.0500428,0.0363829,3.0,3.0,0.0102161,0.112969,0.0871992,0.789615,1.0,1.0,0.00445845,0.924691,0.0305111,0.0403399,False,True,with annotation,nonvirus
179514,NODE_8578_length_2183_cov_24.8792_g2309_i3,2183,0.732482998072,1.0,0.0,0.0,0.0,0.0,0.999375725769,1.0,0.176455055231,0.0,0.0347684539525,0.0,0.855585020797,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00233755,0.964346,0.0262053,0.00711134,1.0,1.0,0.00490815,0.82789,0.0645467,0.102655,1.0,1.0,0.00641701,0.8493,0.0929044,0.0513783,False,True,with annotation,nonvirus
179527,NODE_8591_length_2181_cov_27.0193_g6576_i0,2181,0.999009247747,1.0,0.0,0.0,0.0,0.0,0.00614263421599,0.0,0.997859974133,1.0,0.0049104478335,0.0,0.0783361244082,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00833,0.853047,0.0799523,0.0586711,3.0,3.0,0.011087,0.259744,0.0850287,0.64414,1.0,1.0,0.00418316,0.908774,0.0363787,0.0506643,False,True,with annotation,nonvirus
179535,NODE_8599_length_2180_cov_19.7614_g6582_i0,2180,0.999736221938,1.0,0.0,0.0,0.0,0.0,0.00682188717714,0.0,0.998997542406,1.0,0.0811056271504,0.0,0.0825838223441,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00631556,0.937823,0.0387159,0.0171458,3.0,3.0,0.0119239,0.177407,0.254246,0.556423,1.0,1.0,0.00874454,0.83782,0.120958,0.032478,False,True,with annotation,nonvirus
179563,NODE_8628_length_2176_cov_19.4554_g6606_i0,2176,0.999991525969,1.0,0.0,0.0,0.0,0.0,0.000714929273675,0.0,0.963647284049,1.0,9.06980759673e-05,0.0,0.026738048084,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,9.7633e-05,0.998119,0.00115709,0.000625927,1.0,1.0,0.00377584,0.767322,0.0346315,0.194271,1.0,1.0,0.000325293,0.996686,0.00139752,0.00159082,False,True,with annotation,nonvirus
179565,NODE_8630_length_2176_cov_9.91419_g2738_i2,2176,0.999887482026,1.0,0.0,0.0,0.0,0.0,0.0240912070269,0.0,0.949208112894,1.0,0.00031252744498,0.0,0.155204691724,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000121413,0.997654,0.00116874,0.00105582,1.0,1.0,0.00429885,0.849027,0.0567068,0.0899669,1.0,1.0,0.00100503,0.988181,0.00377371,0.00704029,False,True,with annotation,nonvirus
179596,NODE_8663_length_2173_cov_26.7148_g6117_i1,2173,0.562106429907,1.0,0.0,0.0,0.0,0.0,0.000989319924633,0.0,0.999974829432,1.0,0.517067658521,1.0,0.0235818381572,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0199704,0.799886,0.102358,0.0777855,3.0,3.0,0.00995634,0.242767,0.221363,0.525914,1.0,1.0,0.0111594,0.885536,0.0550676,0.0482372,False,True,with annotation,nonvirus
179597,NODE_8664_length_2173_cov_25.5921_g6117_i2,2173,0.403726076156,0.0,0.0,0.0,0.0,0.0,0.00113609221275,0.0,0.999959795946,1.0,0.413859392555,0.0,0.0214165835559,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0242732,0.7692,0.117246,0.0892816,3.0,3.0,0.00973446,0.208398,0.255698,0.52617,1.0,1.0,0.0113134,0.877021,0.0665281,0.0451373,False,True,with annotation,nonvirus
179606,NODE_8673_length_2173_cov_8.94287_g6640_i0,2173,0.999997902796,1.0,0.0,0.0,0.0,0.0,0.00452787429181,0.0,0.999639609788,1.0,0.00290880308458,0.0,0.0672894107266,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00134048,0.984983,0.00182835,0.0118485,3.0,3.0,0.00597519,0.116822,0.0216067,0.855596,1.0,1.0,0.00183871,0.965531,0.0109602,0.02167,False,True,with annotation,nonvirus
179611,NODE_8678_length_2172_cov_16.2192_g6645_i0,2172,0.758569421477,1.0,0.0,0.0,0.0,0.0,0.000115360521697,0.0,0.999941954772,1.0,0.0276366598713,0.0,0.00935462261157,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0505671,0.65192,0.127213,0.1703,3.0,3.0,0.0122301,0.335737,0.101899,0.550133,1.0,1.0,0.0167327,0.706224,0.121098,0.155945,False,True,with annotation,nonvirus
179622,NODE_8689_length_2171_cov_13.8171_g6652_i0,2171,0.626619353873,1.0,0.0,0.0,0.0,0.0,0.995492477134,1.0,0.320104516267,0.0,0.0206133602449,0.0,0.789806845252,True,38832,genus,Micromonas,Eukaryota,3.0,3.0,0.0137528,0.398863,0.0570831,0.530301,3.0,3.0,0.00162529,0.00720736,0.0161898,0.974978,1.0,1.0,0.00695971,0.498995,0.0729136,0.421131,False,True,with annotation,nonvirus
179627,NODE_8694_length_2170_cov_63.6288_g4923_i1,2170,0.849336324051,1.0,0.0,0.0,0.0,0.0,0.99992779251,1.0,0.0495266352154,0.0,0.00774024408999,0.0,0.921561173014,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.000938407,0.977678,0.00871124,0.0126719,1.0,1.0,0.00170933,0.933222,0.0166789,0.0483899,1.0,1.0,0.000418825,0.994665,0.00232811,0.00258801,False,True,with annotation,nonvirus
179651,NODE_8719_length_2168_cov_23.2892_g6676_i0,2168,0.67431764889,1.0,0.0,0.0,0.0,0.0,0.00593951808118,0.0,0.999995555286,1.0,0.833000237488,1.0,0.0632860321717,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00595363,0.912519,0.0292651,0.0522622,1.0,1.0,0.00437647,0.834772,0.0535271,0.107324,1.0,1.0,0.00264782,0.944557,0.0329237,0.0198709,False,True,with annotation,nonvirus
179678,NODE_8747_length_2165_cov_19.6_g6698_i0,2165,0.999994376652,1.0,0.0,0.0,0.0,0.0,1.0795730348e-05,0.0,0.999237378277,1.0,0.000500965009945,0.0,0.00328567643566,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00507754,0.980199,0.00659091,0.00813281,3.0,3.0,0.014304,0.335447,0.030222,0.620027,1.0,1.0,0.0233792,0.72713,0.135362,0.114129,False,True,with annotation,nonvirus
179707,NODE_8779_length_2162_cov_30.5477_g5905_i1,2162,0.999999553279,1.0,0.0,0.0,0.0,0.0,0.0046741791631,0.0,0.98653174524,1.0,0.000551201753505,0.0,0.0683679535678,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00387029,0.945826,0.0168431,0.0334603,1.0,1.0,0.00710064,0.492411,0.0823855,0.418103,1.0,1.0,0.00796659,0.839041,0.0673421,0.0856505,False,True,with annotation,nonvirus
179719,NODE_8791_length_2161_cov_20.6007_g6733_i0,2161,0.999999999604,1.0,0.0,0.0,0.0,0.0,0.18650165059,0.0,0.546424500349,1.0,4.87797233826e-05,0.0,0.431858368584,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,5.50044e-06,0.999874,3.67336e-05,8.42972e-05,1.0,1.0,1.59963e-05,0.999521,0.000141572,0.000321398,1.0,1.0,2.73238e-05,0.999778,3.91795e-05,0.000155204,False,True,with annotation,nonvirus
179722,NODE_8795_length_2160_cov_41.9558_g6737_i0,2160,0.999874878753,1.0,0.0,0.0,0.0,0.0,0.000483436061807,0.0,0.999995308052,1.0,0.965970406707,1.0,0.0219858039126,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00400304,0.956612,0.0230695,0.0163154,1.0,1.0,0.0105084,0.44751,0.135994,0.405988,1.0,1.0,0.00143791,0.963729,0.0197842,0.0150485,False,True,with annotation,nonvirus
179741,NODE_8814_length_2159_cov_9.02471_g6754_i0,2159,0.66399504999,1.0,0.0,0.0,0.0,0.0,0.995352898791,1.0,0.188617359462,0.0,0.10549599992,0.0,0.812963343448,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00080428,0.983757,0.00229431,0.0131446,3.0,3.0,0.00439366,0.193143,0.0206031,0.781861,1.0,1.0,0.000969871,0.951361,0.00831875,0.0393502,False,True,with annotation,nonvirus
179751,NODE_8823_length_2157_cov_11.6893_g6761_i0,2157,0.863862798526,1.0,0.0,0.0,0.0,0.0,0.999985038388,1.0,0.183361445928,0.0,0.0358889266194,0.0,0.929435244515,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0547457,0.637865,0.114169,0.193221,3.0,3.0,0.010589,0.128686,0.0764036,0.784321,1.0,1.0,0.0140763,0.769974,0.103945,0.112005,False,True,with annotation,nonvirus
179755,NODE_8827_length_2157_cov_5.99667_g6765_i0,2157,0.999988944319,1.0,0.0,0.0,0.0,0.0,0.00370156862383,0.0,0.999976689381,1.0,0.564317099746,1.0,0.0608401816275,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0454969,0.655062,0.0927009,0.20674,3.0,3.0,0.0114883,0.0405987,0.156407,0.791506,1.0,1.0,0.0124827,0.782953,0.0999523,0.104612,False,True,with annotation,nonvirus
179770,NODE_8843_length_2155_cov_56.3657_g6780_i0,2155,0.70322029963,1.0,0.0,0.0,0.0,0.0,0.999486716786,1.0,0.415859415976,0.0,0.0275931318217,0.0,0.838367072621,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00312472,0.974687,0.0139758,0.00821242,3.0,3.0,0.00763907,0.0399481,0.0245694,0.927843,1.0,1.0,0.0197126,0.781362,0.113337,0.0855877,False,True,with annotation,nonvirus
179775,NODE_8848_length_2155_cov_10.0438_g6783_i0,2155,0.76204922075,1.0,0.0,0.0,0.0,0.0,0.993672577348,1.0,0.269489569079,0.0,0.115602989337,0.0,0.870188148189,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0132045,0.850211,0.0673395,0.0692452,1.0,1.0,0.00338127,0.856926,0.110249,0.0294441,1.0,1.0,0.0071783,0.889334,0.0564653,0.0470227,False,True,with annotation,nonvirus
179781,NODE_8856_length_2154_cov_20.5622_g6790_i0,2154,0.785969592672,1.0,0.0,0.0,0.0,0.0,0.999877639698,1.0,0.152805495405,0.0,0.0305177772146,0.0,0.886495020401,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000184821,0.993911,0.00372341,0.00218051,1.0,1.0,0.00349272,0.773217,0.0788423,0.144448,1.0,1.0,0.00248767,0.967825,0.0131928,0.0164944,False,True,with annotation,nonvirus
179799,NODE_8874_length_2153_cov_9.50524_g6804_i0,2153,0.572301133718,1.0,0.0,0.0,0.0,0.0,0.0360429989005,0.0,0.423578069839,0.0,0.00133905528123,0.0,0.143622592698,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00832664,0.725004,0.0213852,0.245284,3.0,3.0,0.0028814,0.0663552,0.014181,0.916582,3.0,3.0,0.00185111,0.229753,0.0267881,0.741608,False,True,with annotation,nonvirus
179827,NODE_8902_length_2150_cov_16.2329_g6829_i0,2150,0.171990282989,0.0,0.0,0.0,0.0,0.0,0.00889530835062,0.0,0.998878390876,1.0,0.153611944787,0.0,0.0391140205105,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.0288536,0.430601,0.252349,0.288196,3.0,3.0,0.00728349,0.0983059,0.124024,0.770387,3.0,3.0,0.00704536,0.073035,0.121678,0.798242,False,True,with annotation,nonvirus
179838,NODE_8913_length_2149_cov_16.3262_g6837_i0,2149,0.999110402267,1.0,0.0,0.0,0.0,0.0,0.00123813657426,0.0,0.999971812093,1.0,0.621997395054,1.0,0.0351715102145,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00506416,0.935077,0.0337848,0.0260742,1.0,1.0,0.00515907,0.772354,0.05576,0.166727,1.0,1.0,0.00150832,0.974215,0.0139516,0.0103252,False,True,with annotation,nonvirus
179869,NODE_8944_length_2146_cov_26.2119_g6858_i0,2146,0.651309626018,1.0,0.0,0.0,0.0,0.0,0.999118287471,1.0,0.225911285662,0.0,0.0833990734085,0.0,0.806681695689,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.01279,0.830889,0.0886725,0.0676485,3.0,3.0,0.00838664,0.152115,0.0419444,0.797554,1.0,1.0,0.013259,0.834751,0.0712523,0.0807376,False,True,with annotation,nonvirus
179874,NODE_8950_length_2145_cov_223.458_g5077_i1,2145,0.999790423792,1.0,0.0,0.0,0.0,0.0,0.000133731385741,0.0,0.997741575275,1.0,0.00126863247803,0.0,0.0115630168565,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000524878,0.975504,0.0023763,0.0215949,1.0,1.0,0.0093565,0.632427,0.0125782,0.345638,1.0,1.0,0.00298193,0.954858,0.0155395,0.0266205,False,True,with annotation,nonvirus
179920,NODE_8998_length_2142_cov_29.0192_g6394_i1,2142,0.606500417369,1.0,0.0,0.0,0.0,0.0,0.91768248086,1.0,0.538125978116,1.0,0.0550859738888,0.0,0.746039414276,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0233217,0.515392,0.0922781,0.369008,3.0,3.0,0.00440071,0.0805419,0.0305225,0.884535,1.0,1.0,0.00738795,0.697547,0.0744973,0.220568,False,True,with annotation,nonvirus
179952,NODE_9028_length_2140_cov_6.09688_g6918_i0,2140,0.761670301113,1.0,0.0,0.0,0.0,0.0,0.821989220818,1.0,0.659971062398,1.0,0.0729168044666,0.0,0.79125519103,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00311815,0.974338,0.00850429,0.0140392,1.0,1.0,0.0154693,0.509661,0.17619,0.298679,1.0,1.0,0.00546138,0.930493,0.024026,0.0400193,False,True,with annotation,nonvirus
179969,NODE_9048_length_2138_cov_18.5026_g6439_i1,2138,0.861446645486,1.0,0.0,0.0,0.0,0.0,0.000844680396824,0.0,0.999720507489,1.0,0.0020425928545,0.0,0.026974934557,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00434211,0.947983,0.0224032,0.025272,3.0,3.0,0.0105483,0.263903,0.172482,0.553066,1.0,1.0,0.00598863,0.867424,0.0535047,0.0730825,False,True,with annotation,nonvirus
179996,NODE_9076_length_2135_cov_7.54808_g6959_i0,2135,0.706170483812,1.0,0.0,0.0,0.0,0.0,0.999986238473,1.0,0.0938144562843,0.0,0.0440785212864,0.0,0.840333722891,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00528848,0.928496,0.0165234,0.0496924,3.0,3.0,0.00908771,0.170892,0.0692747,0.750745,1.0,1.0,0.0220881,0.710398,0.128724,0.13879,False,True,with annotation,nonvirus
180023,NODE_9105_length_2132_cov_16.1777_g6981_i0,2132,0.168051151851,0.0,0.0,0.0,0.0,0.0,0.0304471823096,0.0,0.996777323481,1.0,0.00904034392589,0.0,0.0715310006762,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00167939,0.956793,0.00768888,0.0338386,3.0,3.0,0.00513412,0.0607064,0.0296746,0.904485,1.0,1.0,0.00338596,0.844932,0.0223277,0.129355,False,True,with annotation,nonvirus
180027,NODE_9109_length_2132_cov_11.2831_g6985_i0,2132,0.999872947021,1.0,0.0,0.0,0.0,0.0,0.000158844879138,0.0,0.951550322722,1.0,0.000133257666975,0.0,0.0126025670965,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00159626,0.981348,0.00402636,0.0130298,3.0,3.0,0.00836695,0.44399,0.0863851,0.461258,1.0,1.0,0.00225708,0.943585,0.0242849,0.0298727,False,True,with annotation,nonvirus
